selection_order	node_index	source_shard	source_shard_selection_rank	release_rank	candidate_id	source_candidate_row_sha256	source_eight_job_ids_sha256	selected_four_job_ids_sha256
1626	1	6	126	1647	NODE1GEN_290269_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__CB659539C37474BA	4daf8a9f683168fd7f5384f9fe0aa5e5c0c8b464c5e8f70dbf4164d4fc0b67a6	58ecfb77adb5155a213368e88ea6dd86afc9ee86b9baf5650cde88493be7fbc3	cff7308d9448d81fcd5875d1a2cafd8bd0ad37cb4225a9dc558e0109f166df42
1627	1	6	127	1655	NODE1GEN_152467_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__3BA9330AB23D6961	ad50e8174ae2be071b3701acd6656b716e1810dff032d97dcbf126a153664230	ca88ff494df37b74db6fa9f095ed0a2bf5f3334944056e64b62b0537f0c62c99	c06ce346fb21e1ce60b90cd1e5918241e01d15b82fbb96447b32bddf4c225293
1628	1	6	128	1663	NODE1GEN_219025_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__94679D5A55CBBB18	28a8af96167df0683ff62c4bbbe326a24a7dbb2158bc7f769c430ecefde851a1	c02f182c1e1ae805c3285dbd9fe6ddf967e4219e30936800c32a36fab8da9708	98805853f5aacc9dc01748c061b45eddf336b43f8c4429a2233b001d73e08a04
1629	1	6	129	1671	NODE1GEN_001744_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb145_mpn06_arm_P1_ekg_L_backbone_P1_ekg_L_bb145_status_NEEDS_RF2_AND_DOCKING	0977fb89d19339d604e206d097f86aa4053cbd840aae0749791425951792b94b	56048563fe026f7084142384d179d1a31d9600053ca3e31ec4f64faf59f975e3	fc0b657b5e25ac820c7a50fd615dca04bf8e1c3b8b8b2712943dd53af39881ec
1630	1	6	130	1679	NODE1GEN_061203_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qkg_L_bb246_mpn07_arm_P3_qkg_L_backbone_P3_qkg_L_bb246_status_NEEDS_RF2_AND_DOCKING	7244e3298c439d72b090c50361879a90f8eeaca678479116b4f73a9e831edc67	8aceb0ecadf8c5c18ac773881c2d232e4bd8f08ed71dc53806441578f5121b9b	80e46d907f059c78ef428233b4fd696de3da20c8db7efec1c9f9c6e665bc33b9
1631	1	6	131	1687	NODE1GEN_060242_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qkg_L_bb163_mpn04_arm_P3_qkg_L_backbone_P3_qkg_L_bb163_status_NEEDS_RF2_AND_DOCKING	2702ed0c5ac5937f5f1384f12695e94c61d1369a1759fc08d1cfe3b21e8b4f43	d66374062cddd95743526ef19f420055161562b516267294c4bfdf3688f5d6d7	7004a3cb76203525b03198e4e574698535ed2410b2a0940c2bdf1e4141735783
1632	1	6	132	1695	NODE1GEN_151154_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__BE7AB3F6BC97566C	ae0a6426d7d4899d6e3b08d7b7e3236f62b3b1406c04d540c4f886e532c4b630	4eb5bd2280b5b53552b601957abb6243981caf0029ab3060b1131d14ec1cf07a	7ab233e223d7f73b135daa04a2e9d5b112a2a1a04836703c6e73f6c58105b527
1633	1	6	133	1703	NODE1GEN_091815_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb011_mpn10_arm_P4_qrg_L_backbone_P4_qrg_L_bb011_status_NEEDS_RF2_AND_DOCKING	e225d334dde5e9e9312961e5c343b27752e0445286bad6a9d7f85a524055550a	4ae849d258c8e820a718ac9432cb38f134f232758f52e0f9ab78d5d3b81caa2c	3cf5f9001efd4f1c6b7523b1888d217a9f87f46684179116899c235e38b66ecf
1634	1	6	134	1711	NODE1GEN_150480_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__FEEBCE3939EFAC3C	8f22fd92e1a04d8f13379c777bfc171733c7a72764d95b05c273c182b8eb72e4	59ff13b70c554911a991085cfd7ee1c2533b25c31c2ce1c2859f800414677810	239b6190d03ec40fea4244cb95fc851f5e7262a07351b28220e0b63f6d84e9a6
1635	1	6	135	1719	NODE1GEN_094249_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb220_mpn01_arm_P4_qrg_L_backbone_P4_qrg_L_bb220_status_NEEDS_RF2_AND_DOCKING	12e6eac896eb161878f6cac61269a828a855b3c4424a710f37955b2408b947ee	93c461a55d4fecb2f65b015042c84e5b3400f33149ec443c68bd0e7ddfaabed4	02a184a7a52f6498e67c9e07de6082c4df484c42a1f144c915fc5af76bfb8c2e
1636	1	6	136	1727	NODE1GEN_210059_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__6562C1BF4E194369	50f70f957f20cf8bea3d8c1200b9c247a43d5c031e21fcb4b838b0f621644351	c401bc9241887f18a6dbd9dcbac4e848a2887c0ee42f8f45607619f4af5303ce	ad2ac4170dc8dcad04471c1620f0c212a036ab5e46834de7b89e257a8da131f0
1637	1	6	137	1735	NODE1GEN_198601_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__88C7E67807B25392	8cae996eef13bcc880b89fc1f873542e4d8b6dc89f256608efafaf33c3daa513	6d86ae1ea4db7609a2d031d4dc8fcbcb05ce3dee8b084c6dc58155e88ad695b5	6fc0c376f5db3a922576c4c7f9deac7f1e30afa28acff010b61398de9378fc5e
1638	1	6	138	1743	NODE1GEN_179587_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__84B4DFEA57F8C64E	fbe4f00f8a44c9682420c63ca41383d5509f0cb926c8bd62e8b98b9139871a28	bff8edabcd9cee53ca78d205f28ab90c50b5d9bb30a6d3f87fbde2227f9ea9b0	8c4ecae513326f08a675a7ad655cc14789d147de24bf47d3a9d480ce9149580b
1639	1	6	139	1751	NODE1GEN_045414_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qrg_L_bb320_mpn07_arm_P2_qrg_L_backbone_P2_qrg_L_bb320_status_NEEDS_RF2_AND_DOCKING	ae51cd6da1e111632c2fb380c09cf6b8e547ad19d0da9209ab673604ddc01313	80f5a36e2ac760310104e38d5c12f418c21e1c9500eedbcacf8ef4d56dc0ac53	a476121944c344b5d25ce018fd9e79bbb49eb74777b9f6a714f286df26a4d4aa
1640	1	6	140	1759	NODE1GEN_199302_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__41C9E62A34DF8DD4	d1081929bb58dbeef3a51dbe66904dd5ab474afd9312b5784383e6d1826d8a06	6f4b4b0af16a706de1c520ea2e695daf5ad6a3dd1120e3066ce4d5472ac2e5a1	a03f7ddf245e7ee15ef704da41c07c879a3f4e76804c80b429618191c7885216
1641	1	6	141	1767	NODE1GEN_017303_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb053_mpn02_arm_P1_qrg_L_backbone_P1_qrg_L_bb053_status_NEEDS_RF2_AND_DOCKING	4951563366a0c4b36d1a932b3f57d03aadd8334c972a401e76f1cb46fc495f63	03b28896f4eace993a528cf7f67fa727651d1c406e10610fa430acdc4df3c534	ac931f38a35d3f9917158d9d951b9bed74715b3820673e3c2e6270697aea0859
1642	1	6	142	1775	NODE1GEN_118250_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb134_mpn09_arm_P5_qrg_L_backbone_P5_qrg_L_bb134_status_NEEDS_RF2_AND_DOCKING	c77a7f97d6495b63d12c2ce84bc70428c5a68e4b0769cacdf9959f4eb5eb187b	bcc02abc6581973edfadc7bea9e4c0db15ba351115d4674f9309e9c8c7da71e4	573c4f1ef02d187d8ddd578c787b7277056c02e4e1254f0f7a3c4e15d9992eaa
1643	1	6	143	1783	NODE1GEN_135935_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb225_mpn05_arm_P6_qkg_L_backbone_P6_qkg_L_bb225_status_NEEDS_RF2_AND_DOCKING	f1f50765a7661125dbe1515318e7d720b6d4c076a16df60849f1997b80e708a2	529042aecbf683695114ab61ad3a82d636340fc6a785a74617279ec4bef11913	13718f4eac96a198b72b929ea6a57ff9d77dd7f2261de0c689285552eddb3d86
1644	1	6	144	1791	NODE1GEN_176169_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__7D76AB3B2C842E26	2ed7af38d6186ddd161f5dbba8b6d8d9f10b281c791c35a5c05407c7e8b65587	80411a0c185ad7156ce4b3fa1e51b1bb8313a39af70e56b49f24d83005bea495	bc62b16f4745b469e590fc4eb8ca007a047b0a829ef544ecb1127b7aa2a230b0
1645	1	6	145	1799	NODE1GEN_213759_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__5C3658A4548A9145	a31fa9020db33d7fedced7d18583173d14482957c4d739126254b8e6c29082c6	3cc6bff038b985fbf359d1f2f123a18dac56ce464f238dd920354a55dfc5fd2c	5b09a2635cb50aca86b6911a48a9aeeb8b640f060d57c9106ff86aceee3c6660
1646	1	6	146	1807	NODE1GEN_058657_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qkg_L_bb026_mpn10_arm_P3_qkg_L_backbone_P3_qkg_L_bb026_status_NEEDS_RF2_AND_DOCKING	914d14175e681eeb75eb959e7b133d12e16a2d511c2b327dcdb6b766fdf0f487	c9a16a01f7270359b999f6ffb2b776ecd913e865a1c1b466562713ba21fec3ac	15dfae12dd77943cc10dd653a7e0af707a6fc87d5ed86f767d052ff3b2c5e03d
1647	1	6	147	1815	NODE1GEN_069814_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb267_mpn08_arm_P3_qrg_L_backbone_P3_qrg_L_bb267_status_NEEDS_RF2_AND_DOCKING	47f5211f1561ef11961648fb21cbf766c27147b4f6ba94b4c39622636d9bf190	3c9b5de9f147666723deda23d4355cffdaba085045b248d420c7d49e78d3be56	3b5635250a834b3b8d36be4c3e7495c7b89b0175699d83a21e99f38accc81ebc
1648	1	6	148	1823	NODE1GEN_027255_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb191_mpn07_arm_P2_ekg_L_backbone_P2_ekg_L_bb191_status_NEEDS_RF2_AND_DOCKING	7356c4959f8f4a00bc0eb187ccebf839afd5817cecabe7e957253e2465388d2a	769a746b4deaf259651521eb39c1e8d21208d7d22c286b0483284d4cf9b20727	8ffe06ec599363bf3ef5b033ac04043df680900ed6feb73c1586023769f109ba
1649	1	6	149	1831	NODE1GEN_211171_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__3B83A1DAF76AE1D3	c3c8ccb724c5350767fda041ae3429540d260100645167a8da99995c01988a86	9282d1fd932cbfd7c54a393d414ba123fe86c3268fdb51e33819280e9c0fcbe4	7e2d2a09e4b10ebfc6a0d8cbcfb3b1fac6ae43d9184e8b74289195d991657baf
1650	1	6	150	1839	NODE1GEN_185469_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A7AAD3C31D49F41E	eec0e48fd21f0794d35144ddf932d17dcf373782424c0dbe4be5fb56022b397d	771737c924ddd6b59105e21147b1448d3ae760aaf8f673b2f6fec85e1fa72910	c560c892293d7a88cc33b56db7a9a52b2165135b9a94007ac8fcda86ead0c63e
1651	1	6	151	1847	NODE1GEN_240450_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D831246F760463A8	801796d6fc78649a5cf833f8dd80d3bf74525ba356326e239915c40a4d58e69a	97f8c856b7c3c87ee23a3bcaa9227384e8f9aa1c7c6147f16efd713acb3f448a	5bbfdf3b22678de80781d339d1485103f349819db6a48bc5cb9872b0b82fe5f1
1652	1	6	152	1855	NODE1GEN_284252_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A3BB51CFABCE6238	0518b4ba603930aa6ffbcd4a07406bbe17e8c88730f6d18bf32faa24552b0e84	986d3d1c38b276cdeedec377b2d177b83ded005c9b93858a905f048fba311945	35d32d349ea44ce865ac13b8b04fa8486a4ee5fdc4f8448f311bcd0fd8474686
1653	1	6	153	1863	NODE1GEN_117641_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qrg_L_bb082_mpn05_arm_P5_qrg_L_backbone_P5_qrg_L_bb082_status_NEEDS_RF2_AND_DOCKING	a5c76e5add243dd6fd602edee1d4b4864cab8b33eccc8196f847b5118b6bae7b	af42bc6dd03c906953e76ce417f32fa62294be70215478037833b4b3afdb4951	8fcc6697e02c412ad78be21b36820c28c3000169a70edac8b62ccc1b7f4960f9
1654	1	6	154	1871	NODE1GEN_002784_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb233_mpn04_arm_P1_ekg_L_backbone_P1_ekg_L_bb233_status_NEEDS_RF2_AND_DOCKING	297e26ad69a80b79877ab73278ab4c4b01b3c800ef9fe1e3b2cc2eda75e8123d	72d955c5fc1196b014a742db13e8abdb97828fd5f4c4bab6b574e55c159edf69	30c6924860a7b2d362f3727003651f79ab7c3cfb3be9e66132066b939f97f778
1655	1	6	155	1879	NODE1GEN_203689_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__CABD39CDB006D56D	210a8ad42ba74f51988966e1b8262ae57b4c6f3b581a47511329f4fa0c8e95cf	5cb49b99ddd53c4638ed2985ca05d9470e960510a8172b56e844d8fef19691ea	fd07dede273139d345c4563d63e8a5531fad64015fbeced3d0ef2ecedb4d868b
1656	1	6	156	1887	NODE1GEN_070370_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qrg_L_bb315_mpn10_arm_P3_qrg_L_backbone_P3_qrg_L_bb315_status_NEEDS_RF2_AND_DOCKING	78faeddd4995d8e8d857b8af8bbc36e6d945cf7fa4aef34a6dece165d0cdde2e	adfd2433d4983824d183b42c56689809d61257a34293dd49f7b8048dca6943e5	3a1cde6d58c435a67000f2d469a1ab32338071eb25efbdad5ccdce164192b6b7
1657	1	6	157	1895	NODE1GEN_253890_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__7B2F7E61A9977B3B	12dfb02f40e4cca045c9b648b32562ab88c6a6b4c22f7a5c36db1006c281718c	b2a8fba1798d4786a89b25f51135c84a4a84945846a79cb22ff9f6cb7e50c11d	61f0633c634a4714b4063be6c78112323a0ddddbb39760b1e57f78e3146dc1e0
1658	1	6	158	1903	NODE1GEN_155577_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__EE906B2D495835BC	a15e3aeba713c267a76f07776713aae5fd16f24b5f2feedebe9948e1914a4fd5	1e8ad2d30b6a5ad65514266a752388241a1bd5d2fda433fa898348deac6cb4a9	a40feb0af4d3fe4664fbb1aa8927d72782cdbb0884b4ea576fc9098646550cee
1659	1	6	159	1911	NODE1GEN_294277_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__469900155DF261A1	ba64ccf8679342bf3bded65cf475adf500c02991062fe097a6c3234c1841fb5e	2ce024de71ea9d2b614a0c0e7f38ceae3ddb5c29d4818e82baa573e36b0f2dbe	5a04ddb13f8e817669a033ebc54442685b0c4642f9fb3a1099d8c2b2fe051162
1660	1	6	160	1919	NODE1GEN_061436_source_rfantibody_source_id_PVRIG_RFAb_v2_P3_qkg_L_bb267_mpn01_arm_P3_qkg_L_backbone_P3_qkg_L_bb267_status_NEEDS_RF2_AND_DOCKING	17ddafa93ad57f984cbc27a9506284074373587c021f63f5c9317e9fca7cb762	ebeec87110618149e7a91c10fa4a0ee8e12f7bb04bb4dba5daa5fdc665e7ebce	f2e5439fe012dc7e945b37002cfe92ae5d3bf24aaaa434cecd9233ac87910e8c
1661	1	6	161	1927	NODE1GEN_043320_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qrg_L_bb139_mpn08_arm_P2_qrg_L_backbone_P2_qrg_L_bb139_status_NEEDS_RF2_AND_DOCKING	b62a4f8bca296b9ff4d4e783f9b3973a209323d494991f5d6bdc9a079f80dd34	cc4d09e0eb7468731f34b48a4b70494b47db6230b8eb7ccd0ac3aa93ae93dd5a	ea226f56a2645b30eb697477db3f4f7e879abfb2e072fd08934e8b74693ca440
1662	1	6	162	1935	NODE1GEN_025689_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_ekg_L_bb057_mpn08_arm_P2_ekg_L_backbone_P2_ekg_L_bb057_status_NEEDS_RF2_AND_DOCKING	cf428d73063dfeffc473bea6fc194fabfc4cca2b0888f33e7bf6603acb709d2a	f00ffbe0faced468d117a6a8685e52ede9d2c4079e72b0394de36dfa0e1538af	d0df6e63ea16348e55aef628bb19abf827efff8c60cacdfc4c7a573c1423a3ff
1663	1	6	163	1943	NODE1GEN_159711_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__F330EC7E6D67ED24	936bae32974ca03c721c9658e1327723aac2f2401d8ed3e2770de53cb232863d	01ba224107ca8b59ad4eb39f2eaf93641f73fd2be55ab6231d3538a62ab5b8d0	95563833cc947d2607d3a9aee5ab43fda8682f78550d9b6a117956db1043dd38
1664	1	6	164	1951	NODE1GEN_144011_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb201_mpn09_arm_P6_qrg_L_backbone_P6_qrg_L_bb201_status_NEEDS_RF2_AND_DOCKING	6a3e20b1c4f0ab8af6ceb0d904269bf2ccdbf2ed1a70be8e802e00524ac8fd0d	7a7ffafdbbadf6204837a774afa9c8e889e141d0bd620dbb642efb2036c78a3a	0f0dd55df7df36261f96ed23a503906450d4a60ed7979c59e3e7c9f81f2b108a
1665	1	6	165	1959	NODE1GEN_018695_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb169_mpn08_arm_P1_qrg_L_backbone_P1_qrg_L_bb169_status_NEEDS_RF2_AND_DOCKING	362d18fc0108c2665e140dda51520c95d1794fabcaab111cb1efcc1f39adbe13	d5724b144e528b0194ac0d0a064a2f6fbf7cc21a69070f283fedd008b5bc427c	fddc5dbe9635a58c58647bd22c9b81f4a7b2b25742acec54d28eed9ed1060ed7
1666	1	6	166	1967	NODE1GEN_002992_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb252_mpn06_arm_P1_ekg_L_backbone_P1_ekg_L_bb252_status_NEEDS_RF2_AND_DOCKING	8e76b141f632f1c1bb825056bc2fd397b69c7ee5a84903596d0191e8b97c3f00	2c1dc40b9d22458439e8342f812ec6ef05c0fab42eaa7ae19191270ffde0bd5d	168918177fbd7f740c03e7c1295c6d961f195160bb05ba077cd9cd43dc911905
1667	1	6	167	1975	NODE1GEN_143315_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb142_mpn05_arm_P6_qrg_L_backbone_P6_qrg_L_bb142_status_NEEDS_RF2_AND_DOCKING	23816d838ceaeb8831c190e2fbeb45ae5517af18f1b816cc38af1e2d74de038a	35f0be01e227315e13b714ef6e2724ad9eb6ef5f34a7595030f1bf1950d536eb	c31f9569eba6497d3a2645bd935f11492eaf8dc0d368d33017f25880ecb6f1c6
1668	1	6	168	1983	NODE1GEN_095839_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb359_mpn08_arm_P4_qrg_L_backbone_P4_qrg_L_bb359_status_NEEDS_RF2_AND_DOCKING	e4102678efecb2649bd2136e36b9d670d7f5a6583c55a5e62e3caf38b5d67913	c33425a34c300747643501fa1a4fc2277abecfce6abc64ad69403d5008b12175	bdb169cf45b920c35bded00709f749594fe05a377a32f71737fd620e52c3c6a3
1669	1	6	169	1991	NODE1GEN_290171_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__42E83F1ABE556FB8	bb25418c84633edfbc443769e510b5af6d9755af7fe822fe4f52a8a85c15b694	1a041e38fbd54b53ef08232a673e521710f86d0ad76f7f12f6fefe3b3bec55f2	a65850dbe763ac3b44495ba187e654c40d30f890f322cf310ce9b6db36f38579
1670	1	6	170	1999	NODE1GEN_093707_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb173_mpn10_arm_P4_qrg_L_backbone_P4_qrg_L_bb173_status_NEEDS_RF2_AND_DOCKING	39a43ce9f833887573f82f6746edd70dc756a4be3efc0722e8596c6fac21e50c	ade1a44af3f1504438e568a1547e0aed903d629d32f9665963592a8d2f9f1bfd	da87c3903e73a4e2f0e4a7bf2df066ce29fc9a9bdc879c756b47e747a613429d
1671	1	6	171	2007	NODE1GEN_160099_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__E011682031E9E34A	36c5fd425a5937bc9240302abcbeb01c86c7a53f2cae5b5d2baca3a0c7a5850e	6b62935fee19ade893cc763306380b8a05c0dbb87933279867ebeb73d826026c	f3e02703e47b66209145dac8cb9eaf4da1cf1f2927ccfd311334b76035e8abdf
1672	1	6	172	2015	NODE1GEN_217235_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__10FD8FFFFF643D74	742e96bd6a9dae9d1643f97653b83fa8f2dfdd8c810fdfb866b1ea70d4b67638	2d17f7c62808c7b58b84aabd8d3567e7824d44ea21e6c45895edc59321d862e6	84e413654dd76171e1e2633c5c01c181af1a4ec45f618c93215bcd929823782b
1673	1	6	173	2023	NODE1GEN_095625_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb340_mpn02_arm_P4_qrg_L_backbone_P4_qrg_L_bb340_status_NEEDS_RF2_AND_DOCKING	740260a8c252937a8dde0e515c1a4612dd9789a5868af7211227fe4e1eed841f	fdf8a47e31b7bc328d8e79587d206996f58162a8c118175109f2650981741e38	9504ee28f4368a5e657f6a1d42aa9b825794abee5b81a1b02af38b5caa24217c
1674	1	6	174	2031	NODE1GEN_165225_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__9B267DC0FD621981	c5ca6628465803ec35e5adf1618f169c23bea24c3f9c18db30d3c7a037267b5d	f601cce22b27fb0cc5bda9a8078d39fbfe0b66bf4f474e4763048bcb52fda4ff	66ca9f59766802d64c47a864a9b838e7dcda02cdee7c2d085472d3e197558ad4
1675	1	6	175	2039	NODE1GEN_141825_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb011_mpn11_arm_P6_qrg_L_backbone_P6_qrg_L_bb011_status_NEEDS_RF2_AND_DOCKING	92473fe861a7f546634f46a03bcdb4286bc7e0768e9f97d6ff948d8d81d3dec4	072a69ccb234b9681d1b48999b056184de3cd8d822c07b05101aca67cdeac780	86e301d8444222007c022d31484d39985e13efd8a78fe37141488a1aebcedc52
1676	1	6	176	2047	NODE1GEN_172267_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0AAAB293A53E2153	493e69146f1a681fec393854dc276ba3fcb33b23be8e2896ef9145f3fdbc3ce2	dbe32909f1dea32541894d21c1fbb73a174e8ec7bc72ee2bc8ed786631156c23	24b1bad5505ce7b3c513aa57063f394c3866f87613d83a8f065f0e0a4844463b
1677	1	6	177	2055	NODE1GEN_184039_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__5F0EC75DD4621114	a24c96c38dd53426cb6575ce4e6a95c8bb399399953e66e9132eb075892212ba	c072e59e5497a1828d05707b4102870497949448ba88297c65fbd9242a40266e	6572cf10a8976557d0d7c2df097e673d9f01c1e0d751fe0bbc5c6e63047593b5
1678	1	6	178	2063	NODE1GEN_100387_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb030_mpn03_arm_P5_ekg_L_backbone_P5_ekg_L_bb030_status_NEEDS_RF2_AND_DOCKING	ae4ad2c15b11b969b294d7c4a4f9bdd7d15939147363181849e26200b07d9e89	4672e4bae14ee0143ed1814c18550a2862f504b5eee20adf84a40d3017bc3a2a	e4ad48872b6c6599e0acad83fd4da2a3cbc8e0f72e0904a2b7c786e3fad64977
1679	1	6	179	2071	NODE1GEN_158909_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__512281ABDD84320D	1ffae860f769c0a0ae7448814c42334b208c88a542867bb83ab3a1e06aee232c	5c66959af2c9e2556307bf946a4836f46d4d1201903c6dc96f6f1bf95db361a7	9c5ac587bd5bbc0d5e70f26fc40c7d9e68c65e1af8752e469275638eb29bf642
1680	1	6	180	2079	NODE1GEN_142736_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qrg_L_bb090_mpn09_arm_P6_qrg_L_backbone_P6_qrg_L_bb090_status_NEEDS_RF2_AND_DOCKING	3766dbb85692c4ec3219e190181b563cfc41ec05b69bed17bd48a5abeac7a267	c39bc20925b1b2e8b871910189740f769b28159eb70303add69b1f6bc8eb1acd	be773a2a38cfc96c35195509f83586f3deabf3be904641585be5e50956f0adc9
1681	1	6	181	2087	NODE1GEN_168225_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__0FD80B97732500D2	0f60cc2644ff992a5e5e5b0822dfd1a3ca5689272c738ae1d8e2066cbe4b1176	0e42d5387906d071086d354f7990a65b7a6cea9accd7798cacce3d6e10357d7e	e196fab91b98305dbad47e72cb056b171016e9565302517e04bba20f81f107a4
1682	1	6	182	2095	NODE1GEN_045645_source_rfantibody_source_id_PVRIG_RFAb_v2_P2_qrg_L_bb342_mpn04_arm_P2_qrg_L_backbone_P2_qrg_L_bb342_status_NEEDS_RF2_AND_DOCKING	5d48edc5050caf934b66fa5a58a94b5144687625c4c494a88ecc07c19586ca13	5ba5b9361abd91fd1a42b43920d4b38401361c3cb3a2c858fbac976c5742af99	dbc27acc923b17a4986906795d5d7549c220f01ded709d9f08b7434bbf810239
1683	1	6	183	2103	NODE1GEN_252805_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__4446B56340964A5A	046665427db359997b26c6e5f7f370eeff086c0c30bca71136089b64ca17c666	fa3d21e3a12a1c5ff4f3965db9a4af7beb337eae794a1b0a0743cbc5614b4361	83eaf9a597c091a8ae177a3cc9d78972fb373310f6425d450a85b7fd247ed609
1684	1	6	184	2111	NODE1GEN_083741_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb033_mpn08_arm_P4_qkg_L_backbone_P4_qkg_L_bb033_status_NEEDS_RF2_AND_DOCKING	44d06b972d23c26a2486f6ed94d637ec7a27126beb75cf55d0af75770ca27033	01a6bd506dc3c1b47d9d653e7dc6d931e220aae1e1f6ee4f1b5b24bbcaf7482a	bb0350dda6cac99307ac1739a91d406a30f4bc61b5788c8f882ad07a530ab03a
1685	1	6	185	2119	NODE1GEN_019837_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb268_mpn02_arm_P1_qrg_L_backbone_P1_qrg_L_bb268_status_NEEDS_RF2_AND_DOCKING	7e1e0e679c49f011ce0f0481de60f3ce90297af25ddaab15b7bbdfd6ff551f1b	f4ec27080a5647dde23f00fecca0d697a6a8cf462286f68768bead8b072c94c3	bbdbae1116da8604becdd821d80ac34cc40920f34e1eb4e4f7c0ce2e9a103936
1686	1	6	186	2127	NODE1GEN_172967_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__4E8E6C3DA8C538E8	3579617a5ac37ecbf4cc20a5ca4cee130476ccd88bc81560f0c9d76e8fab8129	cd5db39f02fb3dd0161fae13d9392efc7681a15c1894dd4ccd828a1be4f9adfe	afeab6551f17d84d3b8df98814711a835b62b5c42833fe289e86a1bf6c2ef147
1687	1	6	187	2135	NODE1GEN_083876_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qkg_L_bb045_mpn04_arm_P4_qkg_L_backbone_P4_qkg_L_bb045_status_NEEDS_RF2_AND_DOCKING	8489de1376364f4ff9a2e840781cfde04ab5234a83bf0d7ed3b171a2b6be26b3	64c7c0325b7533f34b4fe67091b8341648cc1f387bbd03e9bf944ef3e300e574	021b4f0607eb77e42302178bc6417fd5225922231050dfefc2bdc1ea6b3fe19f
